property_id,property_name,intended_use,district_key,district_name,property_address,postal_code,postal_area,grossarea,totalgrossarea,volume,totalfloorarea,year_built,year_renovated,floorcount,attic_floorcount,keyfield
611291,"Kisakentän päiväkoti, varasto",231 Lasten päiväkodit,08,Tuira,Koskitie 9,90500,OULU,6.0,8.0,21.0,8.0,1986,0,1,0,503114
611601,Pikku-Iikan päiväkoti,231 Lasten päiväkodit,05,Nuottasaari,Pikku-Iikan katu 4,90120,OULU,781.0,899.0,3130.0,899.0,1988,0,1,0,503115
611801,Kangaskontion päiväkoti,231 Lasten päiväkodit,07,Maikkula,Kangaskontiontie 15,90240,OULU,853.0,958.0,3420.0,958.0,1988,0,1,0,503116
611802,"Kangaskontion päiväkoti, varastot",231 Lasten päiväkodit,07,Maikkula,Kangaskontiontie 15,90240,OULU,16.0,18.0,45.0,18.0,1988,0,1,0,503117
611901,Syynimaan päiväkoti,231 Lasten päiväkodit,12,Kaijonharju,Taidonkaari 2,90570,OULU,750.0,828.0,2839.0,828.0,1989,0,1,0,503118
612401,Kontinkankaan työkeskus,229 Muut huoltolaitosrakennukset,03,Oulunsuu,Kiviharjunlenkki 5,90230,OULU,1215.0,1516.0,4548.0,1516.0,1958,1987,2,0,503119
612501,Kenttätien palvelukeskus,229 Muut huoltolaitosrakennukset,01,Keskusta,Nahkatehtaankatu 7,90130,OULU,1197.0,1504.0,5330.0,1504.0,1930,1997,2,0,503120
613201,"Allimaria, mielenterveyspotilaiden asumispalveluyksikkö TYHJÄ",229 Muut huoltolaitosrakennukset,02,Höyhtyä,Allitie 1,90150,OULU,1452.0,1687.0,5219.0,1076.0,1958,1991,3,0,503121
614001,"Hiirosenkoti, F-talo",239 Muualla luokittelemattomat sosiaalitoimen rakennukset,04,Kaukovainio,Merikotkantie 5,90250,OULU,674.0,700.0,2130.0,413.0,1957,1999,2,0,503122
614002,Hiirosenkoti,221 Vanhainkodit,04,Kaukovainio,Merikotkantie 5,90250,OULU,12878.0,15408.0,51350.0,11456.0,1954,2014,3,1,503123
614003,"Merikotkan päiväkoti, G-talo",231 Lasten päiväkodit,04,Kaukovainio,Merikotkantie 5,90250,OULU,1321.0,1464.0,4236.0,1141.0,1956,2008,3,0,503124
614004,"Hiirosenkoti, maakellari",999 Muualla luokittelemattomat rakennukset,04,Kaukovainio,Merikotkantie 5,90250,OULU,471.0,215.0,1100.0,215.0,1957,0,1,0,503125
614101,Lintulan päiväkoti,231 Lasten päiväkodit,02,Höyhtyä,Kihokkitie 3,90150,OULU,723.0,886.0,2950.0,886.0,1989,2008,1,0,503126
614201,Pyykösjärven päiväkoti,231 Lasten päiväkodit,09,Puolivälinkangas,Järvenkorventie 6,90550,OULU,641.0,742.0,2704.0,666.0,1989,0,1,0,503127
614601,"Timosen huoltokoti, päärakennus",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,438.0,501.0,1626.0,414.0,1920,2010,2,0,503128
614604,"Timosen huoltokoti, asuntola 2",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,40.0,54.0,153.0,54.0,1920,2010,1,0,503129
614605,"Timosen huoltokoti, piharakennus ",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,194.0,219.0,692.0,219.0,1920,1984,1,0,503130
614607,"Timosen huoltokoti, sauna",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,80.0,114.0,318.0,114.0,1920,1984,2,0,503131
614609,"Timosen huoltokoti, asuntola 1",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,195.0,222.0,723.0,222.0,1985,2010,1,0,503132
614610,"Timosen huoltokoti, huoltorakennus",229 Muut huoltolaitosrakennukset,15,Korvensuora,Timosenkoskentie 70,90630,OULU,146.0,171.0,518.0,171.0,1985,0,1,0,503133
615001,Lassintalon vanhainkoti,221 Vanhainkodit,08,Tuira,Myllytie 4,90500,OULU,3465.0,4230.0,13500.0,4230.0,1975,2003,4,0,503134
615101,Kirkkotorin koulutuskeskus,"541 Järjestöjen, liitojen, työnantajien yms. opetusrakennukset,  kansan- ja työväenopistot",01,Keskusta,Asemakatu 5,90100,OULU,479.0,528.0,2640.0,508.0,1859,2007,1,0,503135
616501,Byströmin talo,151 Toimistorakennukset,01,Keskusta,Hallituskatu 5 A / Aleksanterinkatu 7,90100,OULU,1997.0,2256.0,8020.0,1591.5,1898,2007,2,0,503136
618001,"Heinäpään urheilupuisto, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,01,Keskusta,Nuottasaarentie 12,90400,OULU,434.0,511.0,1822.0,511.0,1981,0,1,0,503137
618102,"Niittyaron urheilualue, traktoritalli",162 Kulkuneuvojen suoja- ja huoltorakennukset,10,Koskela,Kaarnatie,90560,OULU,24.0,28.0,87.0,28.0,1983,0,1,0,503138
618201,"Pateniemen urheilualue, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,11,Pateniemi,Sahanhoitajantie,90800,OULU,246.0,280.0,1010.0,280.0,1995,0,1,0,503139
618301,"Lintulan urheilupuisto, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,02,Höyhtyä,Kaislakuja,90150,OULU,209.0,244.0,873.0,244.0,1987,0,1,0,503140
618701,Linnanmaan liikuntahalli,354 Monitoimihallit ja muut urheiluhallit,12,Kaijonharju,Virkakatu 1,90570,OULU,3052.0,3301.0,26500.0,3301.0,1992,0,2,0,503141
618901,"Maikkulan urheilualue, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,07,Maikkula,Niemirannantie 9,90240,OULU,266.0,290.0,947.0,290.0,1997,0,1,0,503142
620001,"Heinätorin koulu, päärakennus, A-rakennus",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Torikatu 45,90120,OULU,993.0,1227.0,6017.0,1227.0,1876,1981,2,0,503143
620002,"Heinätorin koulu, E-rakennus",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Torikatu 45,90120,OULU,115.0,143.0,472.0,143.0,1876,1981,1,0,503144
620003,"Heinätorin koulu, B-rakennus",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Torikatu 45,90120,OULU,112.0,151.0,651.0,151.0,1872,1981,1,0,503145
620004,"Heinätorin koulu, D-rakennus",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Torikatu 45,90120,OULU,631.0,723.0,3916.0,723.0,1985,0,2,0,503146
620005,"Heinätorin koulu, C-rakennus (tekniset tilat)",999 Muualla luokittelemattomat rakennukset,01,Keskusta,Torikatu 45,90120,OULU,35.0,48.0,145.0,48.0,1920,0,1,0,503147
620006,"Heinätorin koulu, varasto, F-rakennus",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Torikatu 45,90120,OULU,42.0,48.0,298.0,48.0,1920,1981,1,0,503148
620101,Kajaanintullin koulu,511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Asemakatu 35,90100,OULU,497.0,519.0,2894.0,519.0,1893,2000,1,0,503149
620102,"Kajaanintullin koulu, veisto",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Asemakatu 35,90100,OULU,315.0,306.0,1530.0,306.0,1830,2000,1,0,503150
620201,Knuutilankankaan koulu ja päiväkoti,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Knuutilankankaantie 10,90230,OULU,2770.0,3122.0,11990.0,3000.0,1987,2014,2,0,503151
620301,Maikkulan alakoulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Maikkulanraitti 11,90240,OULU,3039.0,3402.0,13801.0,3356.0,1989,0,2,0,503152
620404,Maikkulan yläkoulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Jatulikivenkatu 3,90240,OULU,3813.0,4235.0,19059.0,4167.0,1991,0,2,0,503153
620501,Oulunlahden koulu,511 Yleissivistävien oppilaitosten rakennukset,06,Kaakkuri,Fiskarintie 2,90410,OULU,1977.0,2165.0,9376.0,2165.0,1950,2010,1,0,503154
620601,"Kuivasojan koulu, B-rakennus",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Pateniementie 2,90800,OULU,404.0,481.0,1671.0,409.0,1920,1991,2,0,503155
620602,"Kuivasojan koulu, A-rakennus",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Pateniementie 2,90800,OULU,229.0,258.0,1129.0,258.0,1910,1991,1,0,503156
620605,"Kuivasojan koulu, ulkovarasto",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Pateniementie 2,90800,OULU,24.0,31.0,95.0,31.0,1992,0,1,0,503157
620701,Hintan koulu,511 Yleissivistävien oppilaitosten rakennukset,13,Myllyoja,Valjastie 19,90650,OULU,4570.0,5118.0,21571.0,5323.0,1957,2003,4,0,503158
620801,Kaukovainion yhtenäiskoulu / Hiirihaukkatalo,511 Yleissivistävien oppilaitosten rakennukset,04,Kaukovainio,Hiirihaukantie 4,90250,OULU,6425.0,7209.0,31059.0,7292.9,1970,2012,2,0,503159
620901,Pöllönkankaan koulu,511 Yleissivistävien oppilaitosten rakennukset,12,Kaijonharju,Kuovitie 13,90540,OULU,6413.0,7251.0,28585.0,6857.0,1987,2009,2,0,503160
621002,Timosenkosken luontokoulu,511 Yleissivistävien oppilaitosten rakennukset,15,Korvensuora,Timosenkoskentie 44,90630,OULU,221.0,284.0,983.0,254.0,1955,0,2,0,503161
621005,"Timosenkosken luontokoulu, vaja",511 Yleissivistävien oppilaitosten rakennukset,15,Korvensuora,Timosenkoskentie 44,90630,OULU,0.0,45.0,180.0,45.0,1955,0,1,0,503162
621201,Koskelan koulu,511 Yleissivistävien oppilaitosten rakennukset,10,Koskela,Tullimiehentie 8,90560,OULU,4032.0,4203.0,15548.0,4203.0,1971,2007,2,0,503163
621301,Kuivasjärven koulu,511 Yleissivistävien oppilaitosten rakennukset,12,Kaijonharju,Karppalantie 1,90540,OULU,2854.0,3156.0,11008.0,2936.0,1969,2015,2,0,503164
621401,Madekosken koulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Konttisentie 100,90310,OULU,2194.0,2405.0,9950.0,2405.0,1952,2012,2,1,503165
621402,Madekosken vanha koulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Konttisentie 100,90310,OULU,180.0,223.0,1002.0,223.0,1911,1982,1,0,503166
621503,"Merikosken koulu, Merituuli-yksikkö A, C-rakennus",511 Yleissivistävien oppilaitosten rakennukset,10,Koskela,Ruittukuja 4,90520,OULU,1046.0,1180.0,5347.0,1078.0,1996,2006,2,0,503167
621575,"Merikosken koulu, Merituuli-yksikkö A, A-rakennus",511 Yleissivistävien oppilaitosten rakennukset,10,Koskela,Ruittukuja 4,90520,OULU,518.0,587.0,2642.0,587.0,1920,2007,1,0,503168
621576,"Merikosken koulu, Merituuli-yksikkö A, B-rakennus",511 Yleissivistävien oppilaitosten rakennukset,10,Koskela,Ruittukuja 4,90520,OULU,545.0,614.0,2079.0,631.0,1949,2002,2,0,503169
621601,Lintulammen koulu,511 Yleissivistävien oppilaitosten rakennukset,02,Höyhtyä,Haapanatie 33,90150,OULU,3421.0,3993.0,13919.0,3406.0,1958,1994,3,0,503170
621901,Nuottasaari-talo,511 Yleissivistävien oppilaitosten rakennukset,05,Nuottasaari,Isokatu 94,90120,OULU,5834.0,6562.0,25886.0,3708.0,1965,2009,2,0,503171
622001,Oulujoen koulu,511 Yleissivistävien oppilaitosten rakennukset,13,Myllyoja,Sangintie 129,90650,OULU,2245.0,2683.0,9888.0,1756.0,1947,1989,3,0,503172
622201,Patamäen koulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Peltorinne 6,90240,OULU,1854.0,2032.0,7226.0,2032.0,1949,2005,2,0,503173
622301,Paulaharjun koulu,511 Yleissivistävien oppilaitosten rakennukset,09,Puolivälinkangas,Mielikintie 9,90550,OULU,4833.0,5162.0,18384.0,4125.0,1961,2008,2,0,503174
622401,Pikkaralan koulu,511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Vasantie 121,90310,OULU,1134.0,1282.0,5159.0,1058.0,1952,1993,2,0,503175
622501,"Pateniemen alakoulu, C-rakennus (ent. Herukan koulu)",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Risuniityntie 7,90800,OULU,2768.0,2873.0,11504.0,2365.0,1952,2008,3,0,503176
622502,"Pateniemen alakoulu, D-rakennus ",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Risuniityntie 7,90800,OULU,692.0,781.0,2435.0,480.0,1952,1986,2,0,503177
622504,"Pateniemen alakoulu, B-rakennus ",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Risuniityntie 7,90800,OULU,529.0,592.0,2105.0,501.0,1938,2005,2,0,503178
622506,"Pateniemen alakoulu, A-rakennus ",511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Risuniityntie 7,90800,OULU,932.0,1053.0,4009.0,1059.0,1999,0,1,0,503179
622595,"Pateniemen alakoulu, E-rakennus, ulkoiluvälinevarasto",231 Lasten päiväkodit,11,Pateniemi,Risuniityntie 7,90800,OULU,65.0,89.0,296.0,89.0,1986,2000,1,0,503180
622601,Sanginsuun koulu,511 Yleissivistävien oppilaitosten rakennukset,14,Sanginsuu,Sanginsuuntie 56,90660,OULU,566.0,594.0,2232.0,594.0,1956,1996,1,0,503181
622606,Sanginsuun koulu,511 Yleissivistävien oppilaitosten rakennukset,14,Sanginsuu,Sanginsuuntie 56,90660,OULU,430.0,499.0,1434.0,250.0,1956,1996,1,0,503182
622701,Teuvo Pakkalan koulu,511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Teuvo Pakkalan katu 17,90130,OULU,3527.0,4172.0,16741.0,3284.0,1951,2006,3,0,503183
622801,"Tuiran koulu, ruokalarakennus",511 Yleissivistävien oppilaitosten rakennukset,08,Tuira,Koskitie 27,90500,OULU,485.0,543.0,1933.0,510.0,1974,2006,1,0,503184
622802,Tuiran koulu,511 Yleissivistävien oppilaitosten rakennukset,08,Tuira,Koskitie 27,90500,OULU,4521.0,5467.0,24330.0,5467.0,1930,2004,2,0,503185
623001,Sarasuon koulu,511 Yleissivistävien oppilaitosten rakennukset,06,Kaakkuri,Sarasuontie 6,90410,OULU,1114.0,1211.0,4530.0,1211.0,1995,0,1,0,503186
623101,Myllyojan koulu,511 Yleissivistävien oppilaitosten rakennukset,13,Myllyoja,Karvarinaukio 15,90650,OULU,3416.0,3798.0,14787.0,3455.0,1979,2007,1,0,503187
623201,Hönttämäen koulu ja päiväkoti,511 Yleissivistävien oppilaitosten rakennukset,15,Korvensuora,Ruotukuja 1,90630,OULU,3075.0,3380.0,12758.0,3303.0,1983,2010,1,0,503188
623301,"Lämsänjärven koulu, päiväkoti ja nuorisotila",511 Yleissivistävien oppilaitosten rakennukset,03,Oulunsuu,Lämsänjärventie 15,90230,OULU,1897.0,2069.0,7115.0,2069.0,1983,2007,1,0,503189
623401,Oulunsuun koulu,511 Yleissivistävien oppilaitosten rakennukset,03,Oulunsuu,Kajaanintie 54,90230,OULU,4403.0,4652.0,20934.0,4352.0,1955,1984,5,0,503190
623402,Kastellin koulu KYLMÄKSI SYKSY 2018,511 Yleissivistävien oppilaitosten rakennukset,03,Oulunsuu,Kajaanintie 54,90230,OULU,5265.0,6486.0,19925.0,5067.0,1964,1996,2,0,503191
624001,Myllytullin koulu,511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Isokatu 2,90100,OULU,5257.0,6790.0,24120.0,4667.0,1912,2007,3,0,503192
624102,Rajakylän koulu ja nuorisotalo,511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Ruiskukkatie 4,90580,OULU,10026.0,11127.0,48236.0,9972.0,1977,2005,1,0,503193
624601,Pohjankartano,511 Yleissivistävien oppilaitosten rakennukset,02,Höyhtyä,Suvantokatu 1,90140,OULU,13536.0,14913.0,42158.0,13247.0,1967,2015,3,0,503194
624901,Oulun Suomalaisen Yhteiskoulun lukio,511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Maunonkatu 1,90100,OULU,4509.0,5351.0,21050.0,3871.0,1908,2007,3,0,503195
625001,Laanilan koulu,511 Yleissivistävien oppilaitosten rakennukset,13,Myllyoja,Hintantie 66,90650,OULU,6762.0,7590.0,27710.0,7590.0,1961,2002,3,0,503196
625101,Merikosken koulu,511 Yleissivistävien oppilaitosten rakennukset,08,Tuira,Itäkangastie 9,90500,OULU,4656.0,5361.0,21433.0,4798.0,1955,2010,3,0,503197
625201,Pateniemen yläkoulu ja kirjasto,511 Yleissivistävien oppilaitosten rakennukset,11,Pateniemi,Sahantie 2,90800,OULU,4643.0,5196.0,22000.0,4710.0,1968,2009,2,1,503198
625301,"Merikosken koulu, Merituuli-yksikkö B, Ankkuri",511 Yleissivistävien oppilaitosten rakennukset,10,Koskela,Kauppaseurantie 2,90520,OULU,5404.0,5838.0,25439.0,5678.0,1966,2002,1,0,503199
625401,Oulun Lyseon Lukio,511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Kajaaninkatu 3,90100,OULU,3436.0,4011.0,18522.0,3437.0,1831,2007,2,0,503200
625402,"Oulun Lyseon lukio, liikuntatilat",511 Yleissivistävien oppilaitosten rakennukset,01,Keskusta,Kajaaninkatu 3,90100,OULU,403.0,547.0,2339.0,547.0,1907,0,2,0,503201
626001,Oulun pääkirjasto,322 Kirjastot ja arkistot,01,Keskusta,Kaarlenväylä 3,90100,OULU,6730.0,7539.0,36200.0,7060.0,1981,0,4,0,503202
626101,Myllyojan kirjasto ja nuorisotalo,"331 Seura- ja kerhorakennukset, nuorisotalot",13,Myllyoja,Karvarinaukio 11,90650,OULU,942.0,1045.0,3820.0,1045.0,1980,2010,1,0,503203
626501,Oulun kaupunginteatteri ,"311 Teatterit, ooppera-, konsertti- ja kongressitalot",01,Keskusta,Kaarlenväylä 2,90100,OULU,12069.0,14723.0,70300.0,13527.0,1972,2004,4,0,503204
627101,Musiikkikeskus,"311 Teatterit, ooppera-, konsertti- ja kongressitalot",02,Höyhtyä,Leevi Madetojan katu 1-3,90140,OULU,5850.0,6506.0,40698.0,6482.0,1983,0,4,0,503205
627501,Pohjois-Pohjanmaan museo,323 Museot ja taidegalleriat,01,Keskusta,Ainolanpolku 1,90130,OULU,2349.0,2799.0,10513.0,2799.0,1931,1985,3,0,503206
627599,"Pohjois-Pohjanmaan museo, varasto",323 Museot ja taidegalleriat,01,Keskusta,Ainolanpolku 1,90130,OULU,12.0,15.0,43.0,15.0,1991,0,1,0,503207
627901,Kaijonharjun monitoimikeskus,214 Terveyskeskukset,12,Kaijonharju,Kalevalantie  5,90570,OULU,3256.0,3748.0,15006.0,3744.0,1987,2010,2,0,503208
627902,"Kaijonharjun monitoimikeskus, väestönsuoja","331 Seura- ja kerhorakennukset, nuorisotalot",12,Kaijonharju,Kalevalantie  5,90570,OULU,104.0,134.0,395.0,134.0,1987,0,0,0,503209
628401,Toppilan liikuntatalo,359 Muut urheilu- ja kuntoilurakennukset,10,Koskela,Kauppaseurantie,90520,OULU,793.0,1029.0,4189.0,912.0,1937,2003,2,0,503210
628701,"Koppanan leirikeskus, päärakennus",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,125.0,281.0,1270.0,281.0,1958,2006,1,0,503211
628702,"Koppanan leirikeskus, sauna",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,29.0,35.0,86.0,35.0,1961,2006,1,0,503212
628703,"Koppanan leirikeskus, keittokatos",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,29.0,33.0,90.0,33.0,1984,2006,1,0,503213
628704,"Koppanan leirikeskus, kellari",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,4.0,5.0,11.0,5.0,1961,0,0,0,503214
628706,"Koppana, Rahjan mökki ; Ei vuokrata",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,32.0,35.0,101.0,35.0,1961,0,1,0,503215
628707,"Koppanan leirikeskus, venevaja",041 Vapaa-ajan asuinrakennukset,40,Oulunsalo,Nenännokka 83,90470,VARJAKKA,58.0,64.0,135.0,64.0,1961,0,1,0,503216
629001,Oulun jäähalli,351 Jäähallit,01,Keskusta,Teuvo Pakkalan katu 11,90130,OULU,12656.0,13113.0,100000.0,10222.0,1975,2004,3,0,503217
629101,Oulun uimahalli,352 Uimahallit,01,Keskusta,Pikkukankaantie 3,90130,OULU,10986.0,12376.0,63860.0,12376.0,1974,2001,2,0,503218
629201,"Raatin liikuntakeskus, uimahalli ja katsomorakennus",352 Uimahallit,08,Tuira,Raatintie 2,90100,OULU,7311.0,8956.0,38815.0,6598.0,1959,2010,3,1,503219
629301,Urheilutalo,359 Muut urheilu- ja kuntoilurakennukset,01,Keskusta,Kuusiluodonkatu 14,90100,OULU,3952.0,4087.0,22871.0,3746.0,1962,2005,2,0,503220
629401,Honkapirtti,"331 Seura- ja kerhorakennukset, nuorisotalot",11,Pateniemi,Pateniementie 86,90800,OULU,1336.0,1484.0,7096.0,1291.0,1951,1994,2,0,503221
629801,"Castrenin urheilupuisto, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,09,Puolivälinkangas,Paulaharjuntie 43 ,90530,OULU,357.0,412.0,1320.0,412.0,1985,2006,1,0,503222
629890,"Castrenin urheilupuisto, kylmävarasto",359 Muut urheilu- ja kuntoilurakennukset,09,Puolivälinkangas,Paulaharjuntie 43 ,90530,OULU,72.0,79.0,235.0,79.0,1985,0,1,0,503223
629991,Tekojääkentän katsomorakennus,359 Muut urheilu- ja kuntoilurakennukset,01,Keskusta,Urheilukatu,90130,OULU,10.0,10.0,24.0,0.0,1997,0,1,0,503224
